"num_orders","num_order_days","days_since_last","order_freq","ave_stock_per_order","ave_qty","ave_purchased","total_unique_stock","total_qty","total_purchases","customer_activity_score","label"
"2","2","154","1.2121212121212122","10.5","36","108.10499999999999","21","72","216.20999999999998","0.03541402825514266","5"
"2","2","154","0.8163265306122449","8.5","35","166.98499999999999","15","70","333.96999999999997","0.03541402825514266","0"
"2","2","154","0.7905138339920948","41","379","852.9000000000001","75","758","1705.8000000000002","0.03541402825514266","0"
"2","2","154","0.6557377049180327","16.5","77","161.48","33","154","322.96","0.03541402825514266","5"
"3","1","154","0.2680965147453083","19.333333333333332","31.333333333333332","54.51666666666667","52","94","163.55","0.04694688614086346","5"
"2","2","154","1.0101010101010102","9","77","157.53","16","154","315.06","0.03541402825514266","0"
"1","1","154","0.2680965147453083","20","159","300.05","20","159","300.05","0.023881170369421858","0"
"6","6","154","1.6574585635359116","3.1666666666666665","3.3333333333333335","11.67","19","20","70.02","0.08154545979802585","5"
"1","1","154","0.2680965147453083","34","282","626.8800000000001","34","282","626.8800000000001","0.023881170369421858","0"
"2","2","154","0.7462686567164178","14.5","126.5","311.42499999999995","24","253","622.8499999999999","0.03541402825514266","5"
"2","1","152","0.2680965147453083","10.5","92","194.89000000000001","21","184","389.78000000000003","0.03586873142578777","0"
"5","3","152","0.8287292817679558","48","158.4","200.95","187","792","1004.75","0.07091153811479753","1"
"4","4","152","1.078167115902965","31.75","227.5","466.29749999999996","94","910","1865.1899999999998","0.05923060255179427","0"
"4","4","151","1.2903225806451613","125.75","317","506.605","420","1268","2026.42","0.05961330909484529","1"
"2","2","151","0.8163265306122449","26.5","251","415.48999999999995","48","502","830.9799999999999","0.036100489969786785","0"
"2","2","151","0.7042253521126761","12.5","165","243.41000000000003","25","330","486.82000000000005","0.036100489969786785","0"
"1","1","151","0.2680965147453083","16","924","232.6","16","924","232.6","0.024344080407257537","0"
"2","2","151","1.1627906976744187","67","1059","1194.5500000000002","131","2118","2389.1000000000004","0.036100489969786785","0"
"3","2","151","0.6557377049180327","13","29.666666666666668","86.29333333333331","39","89","258.87999999999994","0.04785689953231604","5"
"2","2","151","0.7782101167315175","6","57","367.83","11","114","735.66","0.036100489969786785","1"
"1","1","151","0.2680965147453083","57","91","165.07000000000002","57","91","165.07000000000002","0.024344080407257537","5"
"2","2","151","0.851063829787234","41","306","753.06","76","612","1506.12","0.036100489969786785","0"
"2","2","151","0.6309148264984227","6","107","141.29999999999998","11","214","282.59999999999997","0.036100489969786785","0"
"2","2","150","0.78125","49","552","713.8650000000001","96","1104","1427.7300000000002","0.03633526291250563","0"
"2","2","150","0.6309148264984227","2","128","326.4","2","256","652.8","0.03633526291250563","1"
"2","2","149","1.1764705882352942","4","50.5","79.925","8","101","159.85","0.03657310944968746","0"
"1","1","149","0.2680965147453083","11","94","179.17","11","94","179.17","0.024662787622322137","0"
"1","1","149","0.2680965147453083","82","154","305.02","82","154","305.02","0.024662787622322137","1"
"2","2","149","1.2987012987012987","15","225","336.54999999999995","28","450","673.0999999999999","0.03657310944968746","0"
"1","1","149","0.2680965147453083","42","581","610.01","42","581","610.01","0.024662787622322137","0"
"1","1","149","0.2680965147453083","11","200","311.92","11","200","311.92","0.024662787622322137","5"
"1","1","149","0.2680965147453083","25","454","574.7","25","454","574.7","0.024662787622322137","0"
"4","3","149","0.9868421052631579","1","19","73.75","1","76","295","0.06039375310441811","2"
"1","1","148","0.2680965147453083","6","55","98.45","6","55","98.45","0.02482529118136439","5"
"2","2","148","0.5434782608695652","54","205","301.685","104","410","603.37","0.036814090337242804","1"
"1","1","148","0.2680965147453083","53","849","1390.39","53","849","1390.39","0.02482529118136439","0"
"2","2","148","1.06951871657754","16.5","252.5","277.19","30","505","554.38","0.036814090337242804","0"
"1","1","148","0.2680965147453083","13","120","309.40000000000003","13","120","309.40000000000003","0.02482529118136439","0"
"2","2","148","1.0204081632653061","20.5","346.5","313.17500000000007","34","693","626.3500000000001","0.036814090337242804","0"
"2","2","148","0.5376344086021506","11","46.5","181.825","19","93","363.65","0.036814090337242804","0"
"3","3","148","1.1494252873563218","59.666666666666664","255","700.89","172","765","2102.67","0.04880288949312121","1"
"2","2","148","0.6756756756756757","21.5","459.5","1104.925","37","919","2209.85","0.036814090337242804","1"
"3","3","147","1.2244897959183674","13.666666666666666","43","166.55999999999997","33","129","499.67999999999995","0.049126585463898316","0"
"1","1","147","0.2680965147453083","1","144","358.56000000000006","1","144","358.56000000000006","0.02498995042208227","2"
"2","2","147","1.0101010101010102","22.5","187","431.73","37","374","863.46","0.03705826794299029","0"
"1","1","147","0.2680965147453083","28","120","187.92000000000002","28","120","187.92000000000002","0.02498995042208227","5"
"1","1","147","0.2680965147453083","153","629","1245.93","153","629","1245.93","0.02498995042208227","1"
"1","1","145","0.2680965147453083","48","98","152.67999999999998","48","98","152.67999999999998","0.025325909831613255","5"
"1","1","145","0.2680965147453083","70","380","783.9000000000001","70","380","783.9000000000001","0.025325909831613255","5"
"1","1","145","0.2680965147453083","2","42","80.7","2","42","80.7","0.025325909831613255","5"
"1","1","145","0.2680965147453083","24","156","417.38","24","156","417.38","0.025325909831613255","0"
"4","4","145","1.084010840108401","27.75","186","279.70249999999993","101","744","1118.8099999999997","0.06201759383156026","1"
"2","2","144","0.7662835249042145","26","413.5","373.90500000000003","50","827","747.8100000000001","0.03781063007157517","0"
"2","2","144","0.7662835249042145","29.5","76.5","192.82000000000002","51","153","385.64000000000004","0.03781063007157517","5"
"4","4","144","1.5444015444015444","17.75","104.75","371.01499999999993","54","419","1484.0599999999997","0.062437290447140574","0"
"4","4","143","1.183431952662722","4","143.5","48.935","15","574","195.74","0.06286270625954711","5"
"2","2","143","0.5524861878453038","1","1009.5","171.61500000000004","1","2019","343.2300000000001","0.03806825239621976","2"
"6","6","143","1.6085790884718498","16.166666666666668","194.16666666666666","267.33166666666665","83","1165","1603.9899999999998","0.08765716012287444","0"
"4","4","143","1.7699115044247788","28.25","377.75","681.6925","67","1511","2726.77","0.06286270625954711","1"
"2","2","143","0.546448087431694","9.5","75","178.35","18","150","356.7","0.03806825239621976","0"
"1","1","143","0.2680965147453083","3","72","90","3","72","90","0.025671025464556088","5"
"1","1","142","0.2680965147453083","37","306","545.6799999999998","37","306","545.6799999999998","0.02584713464070404","0"
"2","2","142","0.6153846153846154","15.5","173.5","407.28499999999997","28","347","814.5699999999999","0.03832940941840989","1"
"1","1","142","0.2680965147453083","9","174","329.65","9","174","329.65","0.02584713464070404","5"
"1","1","142","0.2680965147453083","33","128","102.82999999999998","33","128","102.82999999999998","0.02584713464070404","5"
"3","3","142","1.1111111111111112","22.333333333333332","259.3333333333333","373.8633333333333","57","778","1121.59","0.050811684196115744","0"
"1","1","141","0.2680965147453083","19","125","301.0299999999999","19","125","301.0299999999999","0.02602567680714485","0"
"3","3","141","1.3215859030837005","19","163.33333333333334","386.41666666666674","49","490","1159.2500000000002","0.05116267196721646","0"
"1","1","141","0.2680965147453083","37","130","196","37","130","196","0.02602567680714485","5"
"1","1","141","0.2680965147453083","5","68","120","5","68","120","0.02602567680714485","5"
"1","1","141","0.2680965147453083","15","184","283.12","15","184","283.12","0.02602567680714485","0"
"4","4","141","1.0869565217391304","7.25","70.5","150.31749999999997","29","282","601.2699999999999","0.06373116954725226","0"
"3","3","140","1.8633540372670807","3.6666666666666665","20","69.24666666666667","10","60","207.74","0.05151854244601604","0"
"4","3","140","1.3953488372093024","28.75","257","573.405","79","1028","2293.62","0.06417446230248151","0"
"1","1","140","0.2680965147453083","13","182","149.48","13","182","149.48","0.02620670273308508","5"
"2","2","140","0.9090909090909091","5","76.5","80.17499999999998","10","153","160.34999999999997","0.03886262258955056","5"
"1","1","138","0.2680965147453083","52","399","868.4899999999999","52","399","868.4899999999999","0.026576416102600642","0"
"2","2","138","1.4184397163120568","13.5","40.5","71.445","27","81","142.89","0.039410880464344364","5"
"3","3","138","1.171875","16","143.66666666666666","293.69","44","431","881.07","0.05224534482608809","0"
"1","1","138","0.2680965147453083","3","216","147.11999999999998","3","216","147.11999999999998","0.026576416102600642","5"
"4","4","138","1.25","24.25","279.75","751.5374999999999","53","1119","3006.1499999999996","0.06507980918783181","1"
"2","2","138","0.5420054200542005","9","158","247.04000000000002","16","316","494.08000000000004","0.039410880464344364","5"
"1","1","138","0.2680965147453083","22","256","361.22","22","256","361.22","0.026576416102600642","0"
"1","1","138","0.2680965147453083","30","291","501.14","30","291","501.14","0.026576416102600642","0"
"3","3","138","1.8867924528301887","4.666666666666667","124","214.76666666666665","11","372","644.3","0.05224534482608809","1"
"1","1","138","0.2680965147453083","8","94","197.89999999999998","8","94","197.89999999999998","0.026576416102600642","5"
"3","3","138","0.9230769230769231","6.333333333333333","538","145.00666666666666","15","1614","435.02","0.05224534482608809","5"
"3","3","138","0.964630225080386","20","857.3333333333334","1533.14","55","2572","4599.42","0.05224534482608809","1"
"2","2","138","1.1111111111111112","59","197","281.45","106","394","562.9","0.039410880464344364","1"
"1","1","137","0.2680965147453083","27","2924","2007.4000000000003","27","2924","2007.4000000000003","0.026765212399540758","1"
"1","1","137","0.2680965147453083","16","231","200.47","16","231","200.47","0.026765212399540758","5"
"4","4","137","1.2422360248447204","16","66.25","147.8875","53","265","591.55","0.06554212987594858","1"
"1","1","137","0.2680965147453083","15","181","449.7299999999999","15","181","449.7299999999999","0.026765212399540758","5"
"1","1","137","0.2680965147453083","5","78","87.4","5","78","87.4","0.026765212399540758","5"
"1","1","137","0.2680965147453083","24","64","194.9","24","64","194.9","0.026765212399540758","5"
"3","3","136","1.4018691588785046","16.666666666666668","136","423.28000000000003","38","408","1269.8400000000001","0.05299294750553923","1"
"5","5","136","1.9011406844106464","15.8","94","142.448","59","470","712.24","0.07902918474151135","1"
"2","2","135","1.2422360248447204","21.5","244","376.3","38","488","752.6","0.04026289906224146","0"
"1","1","135","0.2680965147453083","19","270","254.82","19","270","254.82","0.02715096811762993","5"
"4","4","135","1.6129032258064515","2.5","36.5","164.475","7","146","657.9","0.06648676095146451","1"
"1","1","135","0.2680965147453083","3","26","60.7","3","26","60.7","0.02715096811762993","5"
"1","1","135","0.2680965147453083","34","223","259.01","34","223","259.01","0.02715096811762993","5"
"1","1","134","0.2680965147453083","1","1440","244.8","1","1440","244.8","0.027348046044431407","2"
"1","1","134","0.2680965147453083","43","473","707.09","43","473","707.09","0.027348046044431407","0"
"1","1","134","0.2680965147453083","1","2","25.5","1","2","25.5","0.027348046044431407","2"
"3","3","134","1.006711409395973","6.333333333333333","295","350.93666666666667","18","885","1052.81","0.053762256370272474","1"
"1","1","134","0.2680965147453083","28","178","196.88000000000002","28","178","196.88000000000002","0.027348046044431407","5"
"2","2","134","1.282051282051282","23.5","438.5","264.865","47","877","529.73","0.04055515120735194","5"
"6","3","134","0.9523809523809524","13","133.33333333333334","326.18333333333334","66","800","1957.1000000000001","0.09338357185903408","1"
"3","3","134","1.1494252873563218","29.666666666666668","594.6666666666666","838.6133333333333","55","1784","2515.84","0.053762256370272474","1"
"2","1","134","0.2680965147453083","64.5","159.5","273.21500000000003","114","319","546.4300000000001","0.04055515120735194","1"
"1","1","134","0.2680965147453083","25","323","425.32000000000005","25","323","425.32000000000005","0.027348046044431407","0"
"3","3","134","0.9868421052631579","28.666666666666668","439.3333333333333","425.91666666666674","73","1318","1277.7500000000002","0.053762256370272474","0"
"2","2","134","0.7843137254901961","32","124.5","204.18","63","249","408.36","0.04055515120735194","5"
"2","2","134","0.6920415224913495","19","177.5","326.675","38","355","653.35","0.04055515120735194","0"
"1","1","133","0.2680965147453083","18","138","241.62","18","138","241.62","0.027548005908419496","5"
"1","1","133","0.2680965147453083","1","18","76.5","1","18","76.5","0.027548005908419496","2"
"1","1","133","0.2680965147453083","23","128","520.8","23","128","520.8","0.027548005908419496","0"
"2","2","133","0.9852216748768473","10.5","153","198.645","17","306","397.29","0.040851677054436715","0"
"1","1","133","0.2680965147453083","14","232","337.44","14","232","337.44","0.027548005908419496","5"
"3","3","133","1.0135135135135136","8","524.6666666666666","463.5","23","1574","1390.5","0.05415534820045393","1"
"1","1","133","0.2680965147453083","22","246","375","22","246","375","0.027548005908419496","0"
"1","1","133","0.2680965147453083","21","296","358.82","21","296","358.82","0.027548005908419496","0"
"1","1","133","0.2680965147453083","7","30","115.8","7","30","115.8","0.027548005908419496","5"
"2","2","133","0.851063829787234","3.5","192","407","7","384","814","0.040851677054436715","1"
"2","1","131","0.2680965147453083","17.5","141","338.55","35","282","677.1","0.04145793039402437","0"
"1","1","131","0.2680965147453083","15","724","765.32","15","724","765.32","0.027956828061759857","1"
"3","3","131","0.821917808219178","23.333333333333332","67.66666666666667","227.9666666666666","68","203","683.8999999999999","0.05495903272628889","1"
"2","2","131","1.1695906432748537","17.5","389.5","382.66999999999996","30","779","765.3399999999999","0.04145793039402437","0"
"1","1","131","0.2680965147453083","25","59","156.57999999999998","25","59","156.57999999999998","0.027956828061759857","5"
"3","2","131","0.7092198581560284","28.333333333333332","467","791.8033333333334","75","1401","2375.4100000000003","0.05495903272628889","1"
"1","1","130","0.2680965147453083","2","252","304.56","2","252","304.56","0.028165823453900174","1"
"1","1","130","0.2680965147453083","13","122","498.48","13","122","498.48","0.028165823453900174","5"
"3","3","130","1.3513513513513513","4.666666666666667","46.666666666666664","109.86666666666667","13","140","329.6","0.05536988708254522","5"
"3","3","130","1.0033444816053512","29.333333333333332","625.6666666666666","567.8033333333333","79","1877","1703.4099999999999","0.05536988708254522","0"
"1","1","130","0.2680965147453083","62","645","981.1800000000002","62","645","981.1800000000002","0.028165823453900174","0"
"4","4","130","1.6194331983805668","5","129.75","368.9525","17","519","1475.81","0.06897191889686774","1"
"1","1","129","0.2680965147453083","31","325","477.90999999999997","31","325","477.90999999999997","0.028377967133292756","0"
"1","1","129","0.2680965147453083","24","283","406.09000000000003","24","283","406.09000000000003","0.028377967133292756","0"
"3","2","129","0.6349206349206349","9.333333333333334","116","201.88","25","348","605.64","0.05578693051081454","0"
"1","1","129","0.2680965147453083","22","485","919.6099999999999","22","485","919.6099999999999","0.028377967133292756","1"
"1","1","129","0.2680965147453083","10","30","111.35","10","30","111.35","0.028377967133292756","5"
"1","1","129","0.2680965147453083","43","81","122.47","43","81","122.47","0.028377967133292756","5"
"1","1","129","0.2680965147453083","2","1048","1487.6","2","1048","1487.6","0.028377967133292756","1"
"2","2","129","1.2987012987012987","4","600","870","5","1200","1740","0.04208244882205365","1"
"1","1","129","0.2680965147453083","93","944","1595.48","93","944","1595.48","0.028377967133292756","0"
"1","1","129","0.2680965147453083","219","2529","4008.6199999999994","219","2529","4008.6199999999994","0.028377967133292756","1"
"1","1","128","0.2680965147453083","40","135","208.64999999999998","40","135","208.64999999999998","0.02859333077807589","5"
"3","3","128","1.3761467889908259","13","208","174.97333333333336","36","624","524.9200000000001","0.05621030391982724","0"
"3","2","128","1.1299435028248588","36","94","142.8933333333333","100","282","428.6799999999999","0.05621030391982724","1"
"6","5","128","1.5060240963855422","3","298","506.94","10","1788","3041.64","0.09763576363245426","1"
"4","4","128","1.098901098901099","24.25","245.75","397.7025","80","983","1590.81","0.0700187904907029","0"
"2","2","128","0.5361930294906166","5","30.5","90.42500000000001","10","61","180.85000000000002","0.04240181734895156","0"
"1","1","128","0.2680965147453083","15","137","275.88","15","137","275.88","0.02859333077807589","0"
"1","1","128","0.2680965147453083","18","28","114.77000000000001","18","28","114.77000000000001","0.02859333077807589","5"
"1","1","128","0.2680965147453083","2","120","594","2","120","594","0.02859333077807589","1"
"1","1","128","0.2680965147453083","3","126","168","3","126","168","0.02859333077807589","5"
"2","1","127","0.2680965147453083","18.5","79.5","158.81000000000003","37","159","317.62000000000006","0.042726070393717994","5"
"4","4","127","1.1142061281337048","11.25","156","181.39499999999998","33","624","725.5799999999999","0.07055423466331064","0"
"2","2","127","0.5376344086021506","19.5","239.5","310.61499999999995","32","479","621.2299999999999","0.042726070393717994","0"
"2","2","127","0.6493506493506493","17.5","153","365.43000000000006","34","306","730.8600000000001","0.042726070393717994","0"
"1","1","127","0.2680965147453083","5","88","62.64","5","88","62.64","0.028811988258921672","5"
"3","3","127","1.090909090909091","19","177.33333333333334","336.5333333333333","40","532","1009.5999999999999","0.056640152528514315","0"
"1","1","127","0.2680965147453083","18","275","300.36","18","275","300.36","0.028811988258921672","0"
"4","4","127","1.2539184952978055","8.75","61.75","177.9775","34","247","711.91","0.07055423466331064","0"
"1","1","127","0.2680965147453083","19","149","168.31","19","149","168.31","0.028811988258921672","5"
"3","3","127","0.9966777408637874","9.666666666666666","226.66666666666666","327.47333333333336","27","680","982.4200000000001","0.056640152528514315","1"
"6","6","127","2.803738317757009","1.6666666666666667","132","546.0666666666667","4","792","3276.4","0.09838239893290326","4"
"8","8","127","2.1739130434782608","8.75","59.625","111.24125000000001","56","477","889.9300000000001","0.12621056320249593","0"
"2","2","127","1.1904761904761905","5.5","600","758","7","1200","1516","0.042726070393717994","1"
"9","7","126","2.0710059171597637","8.11111111111111","480.44444444444446","401.5144444444444","63","4324","3613.6299999999997","0.14120445695777886","1"
"1","1","126","0.2680965147453083","11","158","233.22","11","158","233.22","0.029034015723515216","0"
"1","1","126","0.2680965147453083","10","109","205.10000000000002","10","109","205.10000000000002","0.029034015723515216","0"
"5","5","126","1.4749262536873156","3.8","165.2","347.53999999999996","14","826","1737.6999999999998","0.08511923634064704","1"
"3","3","126","1.9867549668874174","7.666666666666667","217","336.51666666666665","19","651","1009.55","0.05707662603208113","1"
"5","5","126","1.41643059490085","39.8","219.4","425.992","175","1097","2129.96","0.08511923634064704","1"
"2","2","124","1.4814814814814816","14","126","231.33","27","252","462.66","0.04372928352573904","0"
"1","1","124","0.2680965147453083","12","301","375.09999999999997","12","301","375.09999999999997","0.029488497114396398","5"
"2","2","124","1.257861635220126","1.5","107.5","130.125","2","215","260.25","0.04372928352573904","1"
"2","2","124","1.0582010582010581","13","152.5","232.84","25","305","465.68","0.04372928352573904","0"
"6","6","124","2.4390243902439024","12.5","146","197.71333333333334","64","876","1186.28","0.10069242917110964","0"
"2","2","123","0.847457627118644","18.5","543","571.2099999999999","29","1086","1142.4199999999998","0.04407423962685842","1"
"4","4","123","1.1204481792717087","74.75","430.25","776.2375000000001","234","1721","3104.9500000000003","0.07278048780487804","1"
"5","5","123","1.3812154696132597","37.2","157.2","313.33","115","786","1566.6499999999999","0.08713361189388787","1"
"2","2","123","0.7874015748031495","73","155","297.91499999999996","137","310","595.8299999999999","0.04407423962685842","1"
"1","1","123","0.2680965147453083","1","16","175.2","1","16","175.2","0.029721115537848605","2"
"4","4","122","1.1976047904191618","19.75","428.25","422.0725","74","1713","1688.29","0.07335917773281017","0"
"3","3","122","0.8902077151335311","26.666666666666668","174","271.62","67","522","814.86","0.058891929534506976","1"
"1","1","122","0.2680965147453083","6","160","356","6","160","356","0.02995743313790057","1"
"1","1","122","0.2680965147453083","32","314","674.7","32","314","674.7","0.02995743313790057","0"
"3","3","122","0.967741935483871","14.666666666666666","107","236.56999999999996","39","321","709.7099999999999","0.058891929534506976","0"
"3","3","122","1.9230769230769231","1.3333333333333333","87.33333333333333","177.99333333333334","3","262","533.98","0.058891929534506976","1"
"2","2","122","1.0752688172043012","23.5","255.5","402.00999999999993","39","511","804.0199999999999","0.044424681336203774","0"
"1","1","121","0.2680965147453083","17","191","302.25","17","191","302.25","0.030197538860103627","0"
"2","2","121","1.6129032258064515","8","75","163.85","16","150","327.7","0.04478074055351952","0"
"4","4","121","1.3793103448275863","19.5","124.25","169.62249999999997","63","497","678.4899999999999","0.07394714394035132","1"
"1","1","120","0.2680965147453083","68","213","318.65","68","213","318.65","0.030441524524606217","5"
"2","2","120","0.6734006734006733","30","302.5","510.7900000000001","55","605","1021.5800000000002","0.04514255344136727","0"
"1","1","120","0.2680965147453083","1","4","15","1","4","15","0.030441524524606217","2"
"1","1","120","0.2680965147453083","5","158","252.10000000000002","5","158","252.10000000000002","0.030441524524606217","5"
"1","1","119","0.2680965147453083","8","77","156.75","8","77","156.75","0.030689484943228564","0"
"2","2","119","0.554016620498615","4.5","42","127.05","8","84","254.1","0.045510260598738944","5"
"1","1","119","0.2680965147453083","7","80","138.32","7","80","138.32","0.030689484943228564","5"
"4","4","119","1.532567049808429","13.75","293.25","258.4125","46","1173","1033.65","0.0751518119097597","0"
"3","3","119","0.821917808219178","17","306","348.1066666666666","36","918","1044.32","0.06033103625424932","1"
"2","2","119","1.4925373134328357","10","133.5","322.82500000000005","13","267","645.6500000000001","0.045510260598738944","1"
"3","3","119","0.9708737864077669","7.666666666666667","46.666666666666664","129.86666666666667","21","140","389.6","0.06033103625424932","0"
"2","2","119","0.9174311926605505","19.5","129","302.815","38","258","605.63","0.045510260598738944","0"
"3","3","119","1.0101010101010102","23","296.6666666666667","447.2166666666667","64","890","1341.65","0.06033103625424932","0"
"2","2","119","1.1363636363636365","20","237","356.145","34","474","712.29","0.045510260598738944","0"
"4","4","119","1.3793103448275863","20.75","224.25","335.17499999999995","71","897","1340.6999999999998","0.0751518119097597","0"
"1","1","117","0.2680965147453083","10","131","193.75","10","131","193.75","0.031197724991636002","0"
"1","1","117","0.2680965147453083","13","606","640.14","13","606","640.14","0.031197724991636002","1"
"3","3","117","0.906344410876133","14.333333333333334","161.66666666666666","308.45","41","485","925.35","0.06133016181282589","0"
"2","2","116","0.6802721088435374","19.5","201","344.43","32","402","688.86","0.04665022411377862","0"
"4","4","116","1.5625","8.5","89.25","147.0325","26","357","588.13","0.07703425166156865","0"
"2","2","116","1.4184397163120568","30.5","285","500.08000000000004","59","570","1000.1600000000001","0.04665022411377862","0"
"1","1","116","0.2680965147453083","19","343","213.85","19","343","213.85","0.031458210339883615","5"
"1","1","116","0.2680965147453083","45","303","905.5","45","303","905.5","0.031458210339883615","0"
"1","1","116","0.2680965147453083","14","125","234.17000000000002","14","125","234.17000000000002","0.031458210339883615","0"
"2","2","116","0.7246376811594203","48.5","1067.5","1395.7949999999998","84","2135","2791.5899999999997","0.04665022411377862","1"
"1","1","116","0.2680965147453083","25","224","411.7","25","224","411.7","0.031458210339883615","0"
"1","1","116","0.2680965147453083","43","629","1706.8799999999999","43","629","1706.8799999999999","0.031458210339883615","1"
"4","4","116","1.574803149606299","10.75","125.25","199.975","42","501","799.9","0.07703425166156865","0"
"1","1","116","0.2680965147453083","7","84","508.46000000000004","7","84","508.46000000000004","0.031458210339883615","1"
"2","2","116","1.0752688172043012","43","96.5","176.93","86","193","353.86","0.04665022411377862","1"
"3","3","115","1.3333333333333335","9","81.33333333333333","207.27666666666667","23","244","621.83","0.06236293711805973","1"
"3","3","115","0.8310249307479225","2","331","181.01666666666668","5","993","543.0500000000001","0.06236293711805973","1"
"2","2","115","1.2987012987012987","22.5","337.5","805.0749999999999","39","675","1610.1499999999999","0.04704300963744456","1"
"1","1","115","0.2680965147453083","9","71","145.9","9","71","145.9","0.03172308215682939","5"
"3","3","115","0.9615384615384616","10","213.66666666666666","320.72999999999996","22","641","962.1899999999998","0.06236293711805973","1"
"4","4","115","1.08991825613079","28","215.5","410.44000000000005","93","862","1641.7600000000002","0.07768286459867489","0"
"3","3","114","1.1764705882352942","12.666666666666666","103.33333333333333","217.79333333333332","30","310","653.38","0.06289247916923804","0"
"1","1","114","0.2680965147453083","62","133","312.14","62","133","312.14","0.03199245218286302","5"
"3","3","114","1.1811023622047243","17","209.33333333333334","272.62","37","628","817.86","0.06289247916923804","0"
"2","2","114","1","13","173","669.7250000000001","25","346","1339.4500000000003","0.04744246567605053","1"
"3","3","114","0.9523809523809524","54.666666666666664","354.6666666666667","498.9433333333333","133","1064","1496.83","0.06289247916923804","1"
"2","2","114","0.8298755186721992","28","302.5","466.485","52","605","932.97","0.04744246567605053","0"
"2","2","114","0.8403361344537815","18","175","302.53","32","350","605.06","0.04744246567605053","0"
"12","10","114","5.0761421319796955","5.916666666666667","259","323.1266666666667","23","3108","3877.520000000001","0.20194260060792563","1"
"1","1","114","0.2680965147453083","29","49","85.13","29","49","85.13","0.03199245218286302","5"
"3","3","114","1.0101010101010102","27.333333333333332","266.6666666666667","544.5933333333332","65","800","1633.7799999999997","0.06289247916923804","0"
"2","2","113","0.6024096385542169","7.5","44.5","177.55500000000004","13","89","355.11000000000007","0.04784876360874335","5"
"3","3","113","1.214574898785425","7.333333333333333","35.333333333333336","113.14666666666669","20","106","339.44000000000005","0.06343109123132754","0"
"6","6","113","1.694915254237288","4.333333333333333","2880","1152","6","17280","6912","0.11017807409908008","1"
"1","1","113","0.2680965147453083","25","231","417.01000000000005","25","231","417.01000000000005","0.03226643598615917","0"
"3","3","113","0.9868421052631579","2.3333333333333335","290.6666666666667","730.8000000000001","7","872","2192.4","0.06343109123132754","1"
"1","1","113","0.2680965147453083","171","3028","4873.810000000001","171","3028","4873.810000000001","0.03226643598615917","0"
"1","1","113","0.2680965147453083","16","153","138.98","16","153","138.98","0.03226643598615917","5"
"2","2","113","1.4285714285714286","15.5","343","306.03","26","686","612.06","0.04784876360874335","0"
"1","1","113","0.2680965147453083","76","251","371.56","76","251","371.56","0.03226643598615917","1"
"1","1","113","0.2680965147453083","6","164","313.61999999999995","6","164","313.61999999999995","0.03226643598615917","5"
"1","1","112","0.2680965147453083","1","12","71.4","1","12","71.4","0.0325451531279993","2"
"1","1","112","0.2680965147453083","14","122","288.18","14","122","288.18","0.0325451531279993","0"
"1","1","112","0.2680965147453083","7","58","113.5","7","58","113.5","0.0325451531279993","5"
"1","1","112","0.2680965147453083","5","73","135.95","5","73","135.95","0.0325451531279993","5"
"1","1","112","0.2680965147453083","9","82","139.26","9","82","139.26","0.0325451531279993","5"
"6","5","112","1.607717041800643","8.333333333333334","72.66666666666667","162.03833333333333","36","436","972.23","0.1111297911687781","0"
"1","1","112","0.2680965147453083","34","459","558.29","34","459","558.29","0.0325451531279993","0"
"3","2","112","0.9389671361502347","4.333333333333333","43.333333333333336","90.13333333333334","12","130","270.40000000000003","0.06397900834431082","0"
"5","4","112","1.4035087719298245","13.8","207.6","244.05200000000005","46","1038","1220.2600000000002","0.09541286356062234","0"
"5","5","112","1.5479876160990713","3.6","48","80.916","13","240","404.58","0.09541286356062234","5"
"1","1","112","0.2680965147453083","34","407","668.5799999999999","34","407","668.5799999999999","0.0325451531279993","0"
"2","2","110","0.847457627118644","1","200","358","1","400","716","0.04911051294655715","2"
"1","1","110","0.2680965147453083","1","25","52","1","25","52","0.033117286690934916","2"
"1","1","110","0.2680965147453083","49","251","548.97","49","251","548.97","0.033117286690934916","5"
"3","3","110","1.090909090909091","11.333333333333334","154","157.67333333333332","30","462","473.0199999999999","0.06510373920217938","0"
"3","3","110","1.2244897959183674","25","268","491.3533333333334","57","804","1474.0600000000002","0.06510373920217938","0"
"4","4","110","1.25","27.75","128.5","262.53","105","514","1050.12","0.08109696545780161","1"
"3","3","110","0.967741935483871","5.333333333333333","293.6666666666667","144.78","14","881","434.34000000000003","0.06510373920217938","5"
"1","1","110","0.2680965147453083","4","800","1432","4","800","1432","0.033117286690934916","4"
"4","4","109","1.183431952662722","50.75","417.75","283.2675","176","1671","1133.07","0.08181611626220167","1"
"3","3","109","0.9900990099009901","17.333333333333332","257.3333333333333","468.5933333333334","24","772","1405.7800000000002","0.06568106544555234","1"
"2","2","109","1.3513513513513513","11.5","102.5","304.3950000000001","23","205","608.7900000000002","0.049546014628903005","1"
"2","1","109","0.2680965147453083","8","46","83.805","16","92","167.61","0.049546014628903005","5"
"2","2","109","0.8264462809917356","11.5","204","276","23","408","552","0.049546014628903005","0"
"4","3","109","0.8042895442359249","1.5","133.75","414.9375","4","535","1659.75","0.08181611626220167","4"
"2","2","109","1.3513513513513513","15.5","165","265.09000000000003","31","330","530.1800000000001","0.049546014628903005","0"
